Fish Code,Species,Season,Date Resolution,Year,Month,Day,Region,PFMA,Site Resolution,Longitude,Latitude,Final Length (cm),Project,Data flag,Amphipod,Barracudina,Copepod,Crangonidae,Crustacean larvae,Deep-sea smelt,Empty,Eulachon,Euphausiid,Gadiformes,Isopod,Lingcod,Midshipman,Myctophid,Mysid,Neotrypaea sp.,Northern anchovy,Octopus,Other,Pacific herring,Pacific jack mackerel,Pacific sand lance,Pacific saury,Pandalid,Pinnotherid,Planktonic shrimp,Pleuronectiformes,Poacher,Polychaete,Prowfish,Rockfish,Sablefish,Salmon,Sculpin,Squid,Surf smelt,Surfperch,Threespine stickleback,Tubesnout,Unidentified material,TotalWeight,TotalProp
18027,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.75682382,48.35967855,60.2,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18028,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.70857285,48.33153436,58.8,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1168,1
18029,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.54921767,48.33640251,66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18030,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.61714996,48.32073807,93.4,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8975,1
18031,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.57556524,48.31121003,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18032,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.54921767,48.33640251,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3904,1
18033,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.75682382,48.35967855,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18034,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6349,1
18035,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.75682382,48.35967855,59,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.855800000000002,1
18036,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.75682382,48.35967855,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18037,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.82126426,48.35375476,53,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2999,1
18038,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,59,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655620113334768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9344379886665232,0,0,0,6.9704999999999995,1
18039,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.70857285,48.33153436,51,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666667,0,0,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.459,1
18040,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.75682382,48.35967855,45,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2863,1
18041,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.54921767,48.33640251,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6679,1
18042,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.75682382,48.35967855,61,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7231,1
18043,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.75682382,48.35967855,48,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18044,Chinook,Winter,exact date,2018,12,26,Salish Sea,20,creel site,-123.82126426,48.35375476,60,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8690300412601597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1309699587398402,7.246700000000001,0.9999999999999999
18046,Chinook,Winter,exact date,2018,12,17,Salish Sea,28,creel site,-123.16869043,49.32413372,69,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27763127901193635,0,0,0.7223687209880637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6048,1
18047,Chinook,Winter,exact date,2018,10,27,Salish Sea,28,creel site,-123.4252867,49.35274094,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18048,Chinook,Winter,exact date,2018,10,27,Salish Sea,28,creel site,-123.4252867,49.35274094,73,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7533988423744784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2466011576255216,14.858,1
18049,Chinook,Winter,exact date,2018,11,30,Salish Sea,28,creel site,-123.43717069,49.43062308,63.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1201,1
18050,Chinook,Winter,exact date,2018,11,30,Salish Sea,28,creel site,-123.43717069,49.43062308,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7835,1
18051,Chinook,Winter,exact date,2018,11,24,Salish Sea,28,creel site,-123.43717069,49.43062308,86.36,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34301282644016745,0,0,0.6569871735598325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.703,1
18052,Chinook,Summer,exact date,2018,7,28,Salish Sea,16,creel site,-124.151564,49.650721,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4333,1
18056,Chinook,Summer,exact date,2018,8,2,Salish Sea,28,creel site,-123.4252867,49.35274094,86.36,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3701426562186056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298573437813945,7.4655000000000005,1
18057,Chinook,Summer,exact date,2018,6,28,Salish Sea,16,creel site,-124.10742752,49.5841606,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31076104964045875,0,0,0.6583276277373558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03091132262218548,56.3774,1
18066,Chinook,Winter,exact date,2019,1,7,Salish Sea,19,creel site,-123.42446352,48.42394945,56,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8551,1
18067,Chinook,Winter,exact date,2018,12,25,Salish Sea,19,creel site,-123.46700056,48.42648478,56,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0775,1
18068,Chinook,Winter,exact date,2019,1,25,Salish Sea,19,creel site,-123.3930369,48.42225915,55.88,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9786,1
18069,Chinook,Winter,exact date,2018,12,31,Salish Sea,19,creel site,-123.46700056,48.42648478,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18070,Chinook,Winter,exact date,2018,12,31,Salish Sea,19,creel site,-123.46700056,48.42648478,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,1
18071,Chinook,Winter,exact date,2018,12,25,Salish Sea,19,creel site,-123.46700056,48.42648478,59,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.121,1
18072,Chinook,Winter,exact date,2019,1,24,Salish Sea,19,creel site,-123.41596016,48.41464598,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8811,1
18076,Chinook,Winter,exact date,2019,1,7,Salish Sea,19,creel site,-123.42446352,48.42394945,68,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1936,1
18077,Chinook,Winter,exact date,2019,1,24,Salish Sea,19,creel site,-123.46700056,48.42648478,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9720480762153125,0,0,0,0,0,0,0,0,0.027951923784687537,0,0,0,0,0,0,0,0,0,0,0,47.549499999999995,1
18080,Chinook,Winter,exact date,2019,1,18,Salish Sea,19,creel site,-123.41596016,48.41464598,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9812,1
18081,Chinook,Winter,exact date,2018,3,25,Salish Sea,18,creel site,-123.43518368,48.70337357,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3884367841169412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6115632158830588,4.5835,1
18082,Chinook,Winter,exact date,2018,3,30,Salish Sea,18,creel site,-123.43518368,48.70337357,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3362,1
18084,Chinook,Summer,exact date,2018,4,8,Salish Sea,18,creel site,-123.43518368,48.70337357,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18085,Chinook,Summer,exact date,2018,4,22,Salish Sea,19,creel site,-123.38107694,48.59885812,87,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304249410441638,0,0.46712961103492595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22862097852343602,69.7132,1
18090,Chinook,Winter,exact date,2018,3,12,Salish Sea,19,PFMA or PFMA subarea,-123.26579197,48.60196503,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71946922465412,0,0.28053077534588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7321,1
18091,Chinook,Summer,exact date,2018,4,8,Salish Sea,18,creel site,-123.43518368,48.70337357,62,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.2465,1
18093,Chinook,Winter,exact date,2018,10,6,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,50,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4449,1
18102,Chinook,Summer,exact date,2018,9,13,Salish Sea,16,creel site,-124.10742752,49.5841606,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3922,1
18103,Chinook,Summer,exact date,2018,9,14,Salish Sea,16,creel site,-124.10742752,49.5841606,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1586,1
18106,Chinook,Summer,exact date,2018,9,14,Salish Sea,16,creel site,-124.10742752,49.5841606,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18107,Chinook,Summer,exact date,2018,9,17,Salish Sea,15,creel site,-124.287164,49.742816,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9571653002111051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04283469978889489,44.8118,1
18109,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.75682382,48.35967855,79,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18110,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,83,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2398,1
18111,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,88,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18113,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,73,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18114,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7855,1
18115,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,81,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3936,1
18116,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.75682382,48.35967855,77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18117,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.60286513,48.31184529,67,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18118,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18119,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,90,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18120,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.70857285,48.33153436,85,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18121,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,79,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18122,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18123,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18124,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3379,1
18125,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,75,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6167,1
18126,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18127,Chinook,Summer,exact date,2018,9,12,Salish Sea,16,creel site,-124.10742752,49.5841606,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0.9979396433681951,0,0,0,0,0,0,0,0,0,0.0020603566318050212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9253,1
18128,Chinook,Summer,exact date,2018,9,12,Salish Sea,16,creel site,-124.10742752,49.5841606,69,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7244,1
18129,Chinook,Summer,exact date,2018,9,17,Salish Sea,15,creel site,-124.287164,49.742816,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732713849788365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26728615021163504,25.397499999999997,1
18130,Chinook,Summer,exact date,2018,9,30,Salish Sea,16,creel site,-124.20624963,49.66538675,73,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18131,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,creel site,-123.82126426,48.35375476,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866,1
18132,Chinook,Summer,exact date,2018,9,14,Salish Sea,16,creel site,-124.10742752,49.5841606,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1879,1
18133,Chinook,Summer,exact date,2018,9,14,Salish Sea,16,creel site,-124.10742752,49.5841606,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2766,1
18134,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18136,Chinook,Summer,exact date,2018,9,23,Salish Sea,16,creel site,-124.10742752,49.5841606,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.549900000000001,1
18137,Chinook,Winter,exact date,2018,10,27,Salish Sea,16,creel site,-124.20624963,49.66538675,66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2949,1
18138,Chinook,Winter,exact date,2018,10,7,Salish Sea,16,creel site,-124.10742752,49.5841606,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18139,Chinook,Summer,exact date,2018,8,4,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,73,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18140,Chinook,Winter,exact date,2018,12,30,Salish Sea,13,creel site,-125.17767319,49.94581464,55.88,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18141,Chinook,Winter,exact date,2018,12,30,Salish Sea,13,creel site,-125.17767319,49.94581464,71.12,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1966,1
18142,Chinook,Winter,exact date,2018,12,31,Salish Sea,13,creel site,-125.17767319,49.94581464,69.85,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5359094383782712,0,0,0,0,0,0.4640905616217288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1922,1
18143,Chinook,Winter,exact date,2018,12,30,Salish Sea,13,creel site,-125.17767319,49.94581464,73.66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0305,1
18144,Chinook,Winter,exact date,2018,12,27,Salish Sea,13,creel site,-125.17767319,49.94581464,78.74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3655,1
18145,Chinook,Winter,exact date,2019,1,8,Salish Sea,14,creel site,-124.78019789,49.57715601,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
